source_path,source,original_split,split,raw_label,label,label_index,sha256,width,height,channels,image_format,status,reason,canonical_path
K:\人脸数据集\2013\test\angry\PrivateTest_33585800.jpg,2013,test,test,angry,angry,0,c86094aa5dd1267680fe6614d5f4fb4c48b0a160b9717d39c92b3462850b4737,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_33643985.jpg,2013,test,test,angry,angry,0,e384b3cca705b11fa225559b590efdfbc14ec5032d9e3a15b5d71aa2a41e228f,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_33725180.jpg,2013,test,test,angry,angry,0,fb57af8587e2b895b68e9c74cb2adf42dce27800979f2f90f6cb5ffa1a71fcf3,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_33746988.jpg,2013,test,test,angry,angry,0,1f45d5b009063307d9625e681f57a0369e1c98551edd3b8bdc0ce1c02c1ccfa5,48,48,1,JPEG,included,directory,K:\人脸数据集\2013\test\angry\PrivateTest_33746988.jpg
K:\人脸数据集\2013\test\angry\PrivateTest_33861977.jpg,2013,test,test,angry,angry,0,d144c40f34a7c27ed03849f2853d9d557b3f1169c50970a0d7ecef3d9bd45035,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_33951605.jpg,2013,test,test,angry,angry,0,84239a81abd3d362bdca3be4df7b1c9627bc1d027b80b997748483f735251a59,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_3411628.jpg,2013,test,test,angry,angry,0,68d160e0d46fa607e3ff5b187fe2c1eb5e9fd4c9a9ca8aa154a93816e8486e39,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_35186407.jpg,2013,test,test,angry,angry,0,d8117cd0ead2a056d8e680c3529c8d81a0031a6921036f8bf25b6dc24cb948e2,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_35198928.jpg,2013,test,test,angry,angry,0,5073e57dd32aa8d8bd24c2033f7df343d6ade04a1c3e11101575a37c7572b006,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_35600895.jpg,2013,test,test,angry,angry,0,cb0b1a6689286f35517f7c3ed264206bd4a93dc28e1ae3aa959f92db84c348c2,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_35694338.jpg,2013,test,test,angry,angry,0,91f4aaa6b06ea76dc51d4bde52228dab4509506c469c1d64b53cec74674550bd,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_35759444.jpg,2013,test,test,angry,angry,0,e2bc34c4fc0b1c2aa3a70b3d7a2fd6ac1725500bed6c50e0a2cad5ac21de249c,48,48,1,JPEG,included,directory,K:\人脸数据集\2013\test\angry\PrivateTest_35759444.jpg
K:\人脸数据集\2013\test\angry\PrivateTest_36424712.jpg,2013,test,test,angry,angry,0,227e3eb22db9f5fcad83a917ab3bc68a1265584dea61e4ae9b5a0b558c1ec52b,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_36922838.jpg,2013,test,test,angry,angry,0,35481f561db2169eaae8cbdd8c7b2be35dabc36a5dc9aff0f07ce52b70528739,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_36962979.jpg,2013,test,test,angry,angry,0,f1ab6ee6571f27405acfb67437a87f4e99fe55bbedfaf0e6ebda9d2bb6920a26,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_37179185.jpg,2013,test,test,angry,angry,0,f5068488fefe1c39fb556000e3c3e8eafed37853f0127eac948a7a59418a0061,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_37308382.jpg,2013,test,test,angry,angry,0,f50403c515eb9109e3f61c98951e5bd495897ea15e2dae7439354ab742b3affe,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_37336573.jpg,2013,test,test,angry,angry,0,f3f57d4fb15f917c8c9c7cc874a0c99010908f1135ed7a5aedc5195ae1378d61,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_37530605.jpg,2013,test,test,angry,angry,0,8d0188379ca4b63274276847f9f5762061b919eb59a56bc9811d4ca3463a10f7,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_37547773.jpg,2013,test,test,angry,angry,0,c3235a77b4323d24cbc372256addcb675cb51cd53974966b563a1dc5c7f8a9fe,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_37577558.jpg,2013,test,test,angry,angry,0,be8674231d0798d5d88845bb25babed6edd261c3cc5af85b4e94c0ce2b9e0590,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_37743545.jpg,2013,test,test,angry,angry,0,02824235b3b9229080e630180597353c8b1f81178fc0c17384ff3fb483627a43,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_37769125.jpg,2013,test,test,angry,angry,0,66be7862d93eee79b0c2d45a8cf62156f44d9d09dbcd85b53319d64ac0772af4,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_37900016.jpg,2013,test,test,angry,angry,0,a894f0218ce46412daec30ce558c764b59d64094c70ad22173cc175a43f87088,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_38456003.jpg,2013,test,test,angry,angry,0,215fa48f59d3992e707ee89ad06bef66cf52cab57c1934cd9cfe7537a1533b09,48,48,1,JPEG,included,directory,K:\人脸数据集\2013\test\angry\PrivateTest_38456003.jpg
K:\人脸数据集\2013\test\angry\PrivateTest_38754185.jpg,2013,test,test,angry,angry,0,973cb6e4ae764a6f2874d0531f799d2b9e6efea305e78b44233976ec7fa19709,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_38910565.jpg,2013,test,test,angry,angry,0,ea2ab6cf97f264fbf696fffa7a9c3d986b8b1a6cbf0fce84372588233a4e9644,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_38920534.jpg,2013,test,test,angry,angry,0,f099310d1dd084ddc72dc5d1589c2e6e83338dbb00a93ee693c33ff68930a9d8,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_38961013.jpg,2013,test,test,angry,angry,0,c4f4df10d4280d8871772c126a8a4f2704dea1a0cd990d05823f9102179795e0,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_39390808.jpg,2013,test,test,angry,angry,0,b0d55ae03dacd9aec751e6b27aa62d32f3f96ef1cb9e0f7644ed66e6d42a14a4,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_39402661.jpg,2013,test,test,angry,angry,0,3821f38d3f6579ca14c2560e39cc800edeed4ac75f20aadab43b576c5d5828b7,48,48,1,JPEG,included,directory,K:\人脸数据集\2013\test\angry\PrivateTest_39402661.jpg
K:\人脸数据集\2013\test\angry\PrivateTest_39470132.jpg,2013,test,test,angry,angry,0,60e0a65763d4cbde48e1e88e0a520c46324e8caab0316f58c15ff36b2995e869,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_39543592.jpg,2013,test,test,angry,angry,0,0fd50e31e041e48292dcf6610e722e44f868ddf415013212ed534bb2feeaf548,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_39621454.jpg,2013,test,test,angry,angry,0,ae25bf35b4e1b98d70c27349456bb0f4cfeacb9ede420194d56b0bb6ea097e10,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_39884579.jpg,2013,test,test,angry,angry,0,986548e5f8a3268860caa14dfdd1b8217c77ba41640578dae5205371a559b4c0,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_40087698.jpg,2013,test,test,angry,angry,0,4704368499452fb9584e2b305a4bafa02b791d0d34d8f0ba0efa3abba609963b,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_40303500.jpg,2013,test,test,angry,angry,0,e0eb73cd334702bc3f2e757236f0a10f4f2fc544ac12a7b0f51c26d613f9e178,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_40516774.jpg,2013,test,test,angry,angry,0,22ffdf1aa7452ea0c5b586c19a80b666f9f9ee22defdab8e2caac025fc3b1f56,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_41125468.jpg,2013,test,test,angry,angry,0,0ba5b157da503cd90416d451e6831f37b5b147ecf802262148bd5de2ec7c098a,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_4115089.jpg,2013,test,test,angry,angry,0,36551680b634e7531d57e4483f8c03094dbd101a0cf829c34e90f8df674bcefd,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_41153916.jpg,2013,test,test,angry,angry,0,e06af82be7e13022ad1f57b2c0e0c5f9fee02b9a3c0305ab7bfa7e1c45fd34d2,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_41160347.jpg,2013,test,test,angry,angry,0,cf86d10fa29464a203a4d8f6797fb450b8ffd5af4fb02d08fe9c6ef8bbd808f8,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_41252401.jpg,2013,test,test,angry,angry,0,c05183245e8ffc80ae11e4acb5d272d62327aa0f3b16eda83bfd7e95f02c254a,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_4129990.jpg,2013,test,test,angry,angry,0,a45c6ea350012f9d3189eae7a1f3347d385ba7c93681657375fed4136b22f28d,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_41308674.jpg,2013,test,test,angry,angry,0,d64abc6b5ef3feefb61e447fb8e5571b6a017fd1d85c4975f5d27f55e45f3fcb,48,48,1,JPEG,included,directory,K:\人脸数据集\2013\test\angry\PrivateTest_41308674.jpg
K:\人脸数据集\2013\test\angry\PrivateTest_4133015.jpg,2013,test,test,angry,angry,0,afe7f5b3f0ea9e1c1e51c81857fc916538e660df00208ed2e2e5f5937e1b75c3,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_41474527.jpg,2013,test,test,angry,angry,0,fe3426d8958c7050ea156a7121ed9094b4853f7499943d4508ebe94bcdc30c90,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_41546093.jpg,2013,test,test,angry,angry,0,c3f99f122b71182e9d9b96fa5dcdfe27770e279b86119609528440ae29dc217f,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_41930252.jpg,2013,test,test,angry,angry,0,c73abe6fc462f438f8a33b9816816ab6ae6985ceb20d1058f6bf325049dce768,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_42117104.jpg,2013,test,test,angry,angry,0,d487f38745c0c2d4982c455a9bf5426116e8c1a4614d140da66741c3637643ef,48,48,1,JPEG,included,directory,K:\人脸数据集\2013\test\angry\PrivateTest_42117104.jpg
K:\人脸数据集\2013\test\angry\PrivateTest_42247290.jpg,2013,test,test,angry,angry,0,c42b628d8ebf50fad378e7c19c157ca81812714140cd0639f99a90a6eba757cf,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_42348080.jpg,2013,test,test,angry,angry,0,82e4ff13e9f82c5a4cafd02e57fd307628d075de599baba08f413317c6428378,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_42359647.jpg,2013,test,test,angry,angry,0,3d709d386bc43938fc57fa4bcdea2797234e5725d3ea0fed85141bd5733ad7a2,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_43108598.jpg,2013,test,test,angry,angry,0,f5cbc8074482a7d77bfb795bb21288ba4699768794df65655b6910c41b25b744,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_43530807.jpg,2013,test,test,angry,angry,0,bf21f708bd3bb5c4933aa6762b9119d39d08de52b8489cd0725a04ae03a88c96,48,48,1,JPEG,included,directory,K:\人脸数据集\2013\test\angry\PrivateTest_43530807.jpg
K:\人脸数据集\2013\test\angry\PrivateTest_43537573.jpg,2013,test,test,angry,angry,0,f9c87e71ac2aa26f29f76b36cd8fb29a1afcda3d20c0105e681be2256abb4313,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_43692546.jpg,2013,test,test,angry,angry,0,8e7bf4292e3e5658eddbc587cb01dec68b5ec0c04a427a7281aa0cdc69924513,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_44118054.jpg,2013,test,test,angry,angry,0,c4afd1d32e6009a7a7544eca5595f540ffe398579903eeb0ad66d790c1c2ae43,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_44351620.jpg,2013,test,test,angry,angry,0,6396074a2478a3a776e5c8b3bd7c20ffd8aaf73f92e1170b6d6e27aa12502cfb,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_44437242.jpg,2013,test,test,angry,angry,0,ed1a0d702163f52dca89bd6b2564ae97a9ae09b3ff12e8010f09dbcca92d45db,48,48,1,JPEG,included,directory,K:\人脸数据集\2013\test\angry\PrivateTest_44437242.jpg
K:\人脸数据集\2013\test\angry\PrivateTest_44746016.jpg,2013,test,test,angry,angry,0,4c7991e16ff4ec4d29d1561377bf422d1bfce51290c790d3f2f08f069af19150,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_44751991.jpg,2013,test,test,angry,angry,0,6c84493c5480cb991ef24729e32080281dfe829fd017efc950f20ca37e8ec986,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_44883021.jpg,2013,test,test,angry,angry,0,ad6963247c71be16b9779e35ad74f12b796a972c9430046c3e0a7bd804ba5025,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_44923343.jpg,2013,test,test,angry,angry,0,0a0437b4d61072627c4d2be0f8b2433083bd041bd5131b1b8bc8e4d17a04ca68,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_45026818.jpg,2013,test,test,angry,angry,0,688f08e0a75970962180755b48f63950618c348b3ef2c8aac81dc3e49f3448f8,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_45318466.jpg,2013,test,test,angry,angry,0,8a0c3daec018e63a36adec964ed590832302c8dc8531607fa5201355253f5c32,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_45595830.jpg,2013,test,test,angry,angry,0,d0e85eea17ea1c2c4e58f03ebeefbde40dbd6fae84f0f845cf3863338bfe7f46,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_45664220.jpg,2013,test,test,angry,angry,0,ce217e920bbe9dcd4b90e57f6f3b789999b864f6ecabcb0e064e7f58e61d1b58,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_45986528.jpg,2013,test,test,angry,angry,0,4dd589a79ece802b402dea4d3f1f4faa1dbd0e78f65086ab21f9dbec0e5be72f,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_46067064.jpg,2013,test,test,angry,angry,0,2baef991f36e7a77fdf46304c35af87069c221cc6657bbd407a0d90f8bbf3f4d,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_46244877.jpg,2013,test,test,angry,angry,0,d6d2c63a50c83e0595b305c02cc362961f86ca0031efe4c7d655dccad0b11b58,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_46256137.jpg,2013,test,test,angry,angry,0,d7f87c9cad98222756b9286ead0f077aaa968cd986a89272dff2e906503e03e1,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_46407735.jpg,2013,test,test,angry,angry,0,b44b735c59f74168092e83933ec25115018249cad299477cfa6c67d8d3430b45,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_46420872.jpg,2013,test,test,angry,angry,0,2df6ec5784e9ef8af3a632bc37feeebf458029b3ac396a8b3a5bb13e35404c59,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_46589085.jpg,2013,test,test,angry,angry,0,1feb81f3781ce25d3e446aa5b2ca46c95ddec23fdb879ef2550ef89313a566de,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_46881419.jpg,2013,test,test,angry,angry,0,807fe9a62078c37bc12d9d1263ffeb47617445417a6337674bb1a8752d03ded0,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_4690573.jpg,2013,test,test,angry,angry,0,57a75c801487d9b9e3ca0f271c6af382686d83bfb7e429ae5584b431cf975c03,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_46956721.jpg,2013,test,test,angry,angry,0,00fe3f1bde375f5adc006748c387ce41fa38f1707da3905f47c6eecb647b081b,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_47230287.jpg,2013,test,test,angry,angry,0,0c20889c541766a45bf7862df7cc73319c4ff840b37487c24339731606ff32f9,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_47664873.jpg,2013,test,test,angry,angry,0,e20270289c25b7267d9fadfc8bfb62eedeeb0725b43638a71788bba1f3b8807e,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_47881235.jpg,2013,test,test,angry,angry,0,22092a6e151c1b14c088216ee90363bac9d100ebab218282d576d6cec6d1fd19,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_48166716.jpg,2013,test,test,angry,angry,0,ad8f47334fb0c00c3a1d566dea812fab7a3d6a9bc6985e24855015431ff1d40f,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_48468437.jpg,2013,test,test,angry,angry,0,b50dbcd164234d5051a3bf1363c4d3aa13d4db7c1bf667aa54fbc89bf3904d37,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_48563390.jpg,2013,test,test,angry,angry,0,5120ab2a389f5f2d6d9c62ad21d655ad9dd3dc7de00ebbb84ba838ac2d0e09aa,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_48643898.jpg,2013,test,test,angry,angry,0,96c15abd1aaddb8ccc04cbe5642f17f42c7ffda367cae9378d86dc90816cc740,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_48663603.jpg,2013,test,test,angry,angry,0,6718ce7d3cedf72cc1e5d9693f90b855b3cc8bfb70b3a8dec58c6d2af7f8dab3,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_48857929.jpg,2013,test,test,angry,angry,0,448d92d71c82df7ad38f0a695fe8b9a042fc3a08c3a416109b2a25c0319b8904,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_48885767.jpg,2013,test,test,angry,angry,0,5a3b8d516b580df33e619c086b6ba93617af796ee77ccf423e0675b036a0ad19,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_48897228.jpg,2013,test,test,angry,angry,0,4dfdc02c0cf659886cef54a1a2260a5ee7b10ea701a909eedb95d759abcdd8cc,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_48929571.jpg,2013,test,test,angry,angry,0,134b062f6a04e27105c9663fa080af8b2256b7323ffa4b13e32d39c0c9f406b9,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_49253639.jpg,2013,test,test,angry,angry,0,8a60f98b1773b45f1f3ab284db3f5b152ddecbcfab217bc6738d6ca9dab261de,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_49383844.jpg,2013,test,test,angry,angry,0,1436b085c0179062f65baeafe748c5a00100ed34d5895c3e03831e1b24d60898,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_50057556.jpg,2013,test,test,angry,angry,0,d338d91502e60e72a2ee6ecc2cd85d99078ab8813c68f552aef20ab6a2da69cc,48,48,1,JPEG,included,directory,K:\人脸数据集\2013\test\angry\PrivateTest_50057556.jpg
K:\人脸数据集\2013\test\angry\PrivateTest_50202544.jpg,2013,test,test,angry,angry,0,61e14a68833bcb7209a638dfcc1cdc88a3a7e9fca31290d69aa5b340c304ef90,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_50458423.jpg,2013,test,test,angry,angry,0,34b7adb7c552db73d8b6d1c3eae5d0ee02b91f47b873f400e10f51eead5d3ef0,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_50479717.jpg,2013,test,test,angry,angry,0,1cf53ab9401d8136059840ca60371f909bdeea0adec0cce91cec5eea95c4bdac,48,48,1,JPEG,included,directory,K:\人脸数据集\2013\test\angry\PrivateTest_50479717.jpg
K:\人脸数据集\2013\test\angry\PrivateTest_50558991.jpg,2013,test,test,angry,angry,0,9418f53ea70b5d332457d99c4bd478c36c8355314ac060655046e33d4bc68db0,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_50685265.jpg,2013,test,test,angry,angry,0,3e67e59db94b8a3e318abd1d3a6e8c5a3b3983695415857d0ee7bda43fca1676,48,48,1,JPEG,included,directory,K:\人脸数据集\2013\test\angry\PrivateTest_50685265.jpg
K:\人脸数据集\2013\test\angry\PrivateTest_50964645.jpg,2013,test,test,angry,angry,0,35efc17b3bd3aa239f53a28026adaae2c61a894eb19170b1e95aa302208bcc57,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_51023332.jpg,2013,test,test,angry,angry,0,c3be02d1ebfcafd943849a693b1b98b297b8c88920b2807c4f1858bf767bc706,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_51289612.jpg,2013,test,test,angry,angry,0,ad8f283a026c3bf0c44d08731b4e5ec4421a572794a16c5f8669088b41da46c0,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_51551462.jpg,2013,test,test,angry,angry,0,2ec7f0214359fc607fc1de7817a51d1ac0ecbebf4b95804ae1048289f1f25194,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_51610150.jpg,2013,test,test,angry,angry,0,26fa9d5a30e99185193ed1a0140aa45130e0834bebcdfa457daab8517dfa5e02,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_51662301.jpg,2013,test,test,angry,angry,0,5bf98b5f536a6fb07e53269d274b2e3db922ae31274e8b4f96de08264413c03a,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_51716447.jpg,2013,test,test,angry,angry,0,52005c2f778d540f2fb3d6b401ed1daa1847ab988c6c7d318fd375c05020ef3f,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_51910300.jpg,2013,test,test,angry,angry,0,74a08b35f3420ddf0124145e6d33d1c1b92bd05da7a7c078fafb8384ace64d73,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_5216477.jpg,2013,test,test,angry,angry,0,bf06dff328f7e24ec7f221119626d133d85bc233ce645c49307aeb7f0f221d5a,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\test\angry\PrivateTest_52423878.jpg,2013,test,test,angry,angry,0,2977fe4d812a2fed49bb6a75074c64caa46c0e847eacedc7da8c5d4f346422db,48,48,1,JPEG,included,directory,
